Tag1,Tag2,Num_Occurrence
flavor,roasting,3
tasting,tradition,1
brewing-process,sour,1
cup,grounds,1
brewing,brewing-process,2
instant,roasting,1
cold-brew,french-press,1
brewing,ground-coffee,1
brewing-process,flavored-coffee,3
beans,extraction,2
barista,espresso,1
turkish,turkish-coffee,2
french-press,ground-coffee,8
caffeine,starbucks,2
drip-brew,extraction,3
caffeine,storage,4
foamed-milk,froth,4
cup,roasting,1
arabica,quality,1
brewing-process,drip-brew,9
bean-varieties,flavor,8
crema,turkish,1
flavor,temperature,3
brewing-process,paper-filter,3
coffee-machines,french-press,2
coffee-machines,flavor,4
induction,moka,4
extraction,paper-filter,1
moka,percolator,3
equipment,pour-over,2
burr-grinder,grinder,9
brewing-process,equipment,8
french-press,pour-over,1
chemistry,decaffeinated,1
health,trade-association,1
brewing-process,caffeine,3
espresso,iced-coffee,2
brewing-process,chemistry,3
flavor,flavored-coffee,3
brewing-process,french-press,10
chemex,cold-brew,1
arabica,whole-bean,1
coffee-blends,starbucks,1
health,iced-coffee,1
drip-brew,pour-over,9
coffee-shop,cup,1
grinder,health,1
espresso-machine,grinder,3
brewing,drip-brew,1
grinder,ground-coffee,6
froth,temperature,1
latte,strength,1
coffee-culture,flavored-coffee,4
barista,equipment,1
flavor,packaging,1
smell,storage,1
history,temperature,1
arabica,beans,2
bean-varieties,brewing-process,2
espresso,latte-art,1
caffeine,ground-coffee,3
grounds,pour-over,1
brewing-process,chemex,2
chemex,filter,2
chemistry,ground-coffee,3
beans,cleaning,1
acids,extraction,1
cold-brew,temperature,2
beans,starbucks,1
brewing-process,green-coffee,1
equipment,syphon,1
espresso-machine,extraction,2
packaging,storage,1
cleaning,drip-brew,1
digestion,grounds,1
moka,turkish-coffee,1
coffee-machines,equipment,5
steamed-milk,temperature,2
flavor,tasting,3
beans,drip-brew,1
freshness,storage,1
equipment,nespresso,1
espresso,terminology,1
coffee-culture,drip-brew,1
espresso-machine,foamed-milk,1
ground-coffee,grounds,3
grinder,roasting,1
grounds,moka,1
technique,turkish-coffee,1
brewing-process,extraction,4
filter,french-press,4
ground-coffee,turkish-coffee,2
coffee-culture,decaffeinated,1
health,sugar,1
brewing-process,pour-over,7
health,paper-filter,1
home-roasting,roasting,12
brewing,french-press,1
espresso,history,1
beans,chemistry,1
coffee-berries,farming,1
milk,sugar,1
grounds,percolator,1
brewing-process,milk,1
drip-brew,temperature,1
french-press,keurig,1
moka,temperature,1
acids,cleaning,1
packaging,roasting,1
chemistry,espresso,1
ground-coffee,health,4
drip-brew,health,1
decaffeinated,espresso,1
chemistry,filter,1
coffee-machines,ground-coffee,4
french-press,grounds,1
capsule,pods,1
beans,health,6
crema,espresso,11
brewing-process,induction,1
food,recycling,1
equipment,storage,1
brewing-process,storage,2
beans,growing,2
espresso,maintenance,2
espresso,flavor,9
cleaning,maintenance,5
cleaning,flavor,1
filter,pour-over,4
health,tradition,1
bean-varieties,flavored-coffee,1
coffee-culture,ground-coffee,3
coffee-machines,espresso-machine,2
cold-brew,packaging,1
extraction,storage,1
espresso-machine,french-press,1
french-press,mouthfeel,1
brewing-process,flavor,17
flavor,pour-over,2
brewing-process,cappuccino,1
capsule,nespresso,4
acids,nespresso,1
pods,quality,1
caffeine,smell,1
cappuccino,latte,1
froth,steamed-milk,2
brewing,maintenance,1
brewing-process,vacuum-coffee-maker,1
burr-grinder,espresso,3
beans,brewing-process,4
grounds,storage,1
ground-coffee,quality,1
espresso,moka,7
caffeine,digestion,1
drip-brew,v60,1
french-press,instant,2
green-coffee,whole-bean,1
equipment,foamed-milk,1
beans,espresso,4
coffee-culture,history,5
chemex,v60,2
flavor,percolator,1
equipment,turkish,1
coffee-blends,turkish-coffee,1
beans,whole-bean,2
french-press,turkish,1
brewing-process,trade-association,1
equipment,latte,1
decaffeinated,percolator,1
acids,bean-to-cup,1
brewing-process,cold-brew,6
beans,burr-grinder,2
capsule,sugar,1
flavor,turkish,1
brewing,terminology,1
home-roasting,tasting,1
aeropress,espresso,1
coffee-blends,home-roasting,1
flavor,kopiluwak,1
coffee-berries,green-coffee,2
arabica,filter,1
maintenance,quality,1
espresso-machine,steamed-milk,3
aeropress,temperature,2
flavor,v60,4
aeropress,storage,1
brewing-process,syphon,1
cleaning,equipment,4
coffee-machines,filter,2
french-press,health,3
brewing-process,temperature,7
equipment,latte-art,1
coffee-culture,equipment,1
syphon,vacuum-coffee-maker,2
grinder,moka,1
brewing-process,technique,1
brewing-process,health,3
nespresso,steamed-milk,1
coffee-culture,turkish-coffee,1
froth,nespresso,1
burr-grinder,equipment,1
chemex,grinder,1
paper-filter,v60,2
pods,storage,1
burr-grinder,cleaning,1
brewing-process,tamping,2
bean-varieties,decaffeinated,1
espresso-machine,filter,1
filter,siphon,1
maintenance,roasting,1
milk,steamed-milk,4
ground-coffee,moka,2
latte,steamed-milk,3
ground-coffee,paper-filter,1
beans,instant,1
caffeine,coffee-machines,1
bean-varieties,coffee-culture,1
caffeine,instant,2
coffee-culture,kopiluwak,2
drip-brew,instant,1
aeropress,brewing,2
cup,espresso,1
caffeine,health,31
acids,chemistry,3
beans,kopiluwak,2
cleaning,moka,5
chemistry,health,3
brewing-process,single-serving,1
pour-over,v60,4
brewing-process,espresso-machine,5
coffee-shop,grinder,1
barista,pour-over,1
equipment,espresso-machine,4
espresso-machine,smell,1
extraction,flavor,1
ground-coffee,vietnam,1
aeropress,v60,1
equipment,temperature,1
brewing-process,turkish-coffee,4
flavor,smell,1
coffee-bloom,drip-brew,1
crema,french-press,1
caffeine,french-press,2
ground-coffee,roasting,2
cold-brew,flavor,3
coffee-culture,starbucks,1
aeropress,turkish-coffee,1
sugar,tasting,1
espresso,turkish,1
equipment,flavor,2
drip-brew,maintenance,1
aroma,flavor,1
cold-brew,iced-coffee,1
aeropress,caffeine,1
foamed-milk,steamed-milk,4
aeropress,cold-brew,1
espresso,flavored-coffee,2
cup,resting,1
coffee-machines,coffee-shop,1
beans,coffee-berries,3
digestion,extraction,1
filter,paper-filter,7
green-coffee,packaging,1
beans,farming,1
french-press,grinder,1
health,roasting,1
brewing-process,egg-coffee,2
ground-coffee,temperature,1
acids,espresso,1
instant,recommendation,1
aroma,instant,1
cleaning,quality,1
coffee-culture,coffee-machines,2
coffee-culture,instant,1
espresso,temperature,1
digestion,health,1
equipment,percolator,1
bean-varieties,roasting,3
cold-brew,technique,1
espresso-machine,paper-filter,1
espresso,recommendation,2
brewing-process,filter,8
aeropress,chemex,1
caffeine,iced-coffee,1
brewing-process,turkish,2
cleaning,espresso,1
cold-brew,drip-brew,2
coffee-culture,health,4
foamed-milk,milk,3
espresso,sugar,1
aeropress,crema,2
ground-coffee,instant,1
coffee-machines,flavored-coffee,1
bean-to-cup,decaffeinated,1
brewing-process,instant,2
health,strength,1
espresso,froth,1
arabica,bean-varieties,5
cold-brew,terminology,1
home-roasting,storage,2
cleaning,roasting,1
farming,growing,4
espresso,roasting,2
beans,dessert,1
caffeine,espresso-machine,1
french-press,iced-coffee,1
espresso-machine,froth,1
ground-coffee,storage,10
chemistry,extraction,2
cleaning,filter,1
coffee-machines,steamed-milk,1
caffeine,extraction,2
espresso,tamping,3
bean-to-cup,espresso-machine,4
brewing-process,espresso,19
nespresso,pods,1
pour-over,temperature,1
coffee-culture,espresso,5
beans,sugar,1
espresso-machine,health,1
caffeine,decaffeinated,3
drip-brew,sugar,1
bean-varieties,quality,1
beans,grinder,6
ground-coffee,strength,1
burr-grinder,drip-brew,2
flavor,health,2
latte,milk,4
health,storage,3
extraction,filter,2
coffee-machines,espresso,6
espresso,nespresso,4
health,temperature,1
brewing-process,recommendation,1
chemistry,storage,1
equipment,grinder,2
burr-grinder,espresso-machine,1
ground-coffee,turkish,1
froth,milk,2
grinder,maintenance,3
cold-brew,extraction,2
equipment,history,1
espresso-machine,starbucks,1
caffeine,recycling,1
coffee-culture,standards,1
bean-to-cup,steamed-milk,1
espresso,starbucks,2
burr-grinder,grounds,1
coffee-machines,milk,1
siphon,syphon,2
aeropress,grounds,1
history,starbucks,1
roasting,tasting,1
cappuccino,history,1
health,smell,1
ground-coffee,growing,1
brewing-process,ground-coffee,9
egg-coffee,flavored-coffee,1
drip-brew,ground-coffee,6
foamed-milk,latte-art,1
moka,technique,1
