Tag1,Tag2,Num_Occurrence
best-practice,r,1
cnv,python,1
canu,fastq,2
sequence-homology,uniprot,1
bam,data-preprocessing,1
fasta,uniprot,1
k-mer,khmer,2
duplications,genome,1
nucleotide-models,sequence-analysis,1
cnv,ensembl,1
biopython,simulated-data,1
rna,software-recommendation,2
alignment,networks,1
genome,genome-index,2
r,single-cell,9
genbank,proteins,2
api,database,1
dna,sequence-analysis,2
database,sequence-annotation,1
gene,hgp,1
assembly,sequence-alignment,1
clustering,literature,1
alignment,bam,9
bedtools,samtools,2
reference-genome,vcf,2
proteins,uniprot,3
assembly,ngs,5
metagenome,public-databases,1
cnv,repeat-elements,1
gene-ontology,ncbi,1
deseq2,statistics,2
annotation,ncbi,1
bed,gff3,2
repeat-elements,software-installation,1
annotation,sequence-alignment,1
minknow,software-installation,1
ngs,pysam,1
ngs,public-dataset,1
motifs,software-recommendation,1
chip-seq,variant-calling,1
crispr,minion,1
design,software-recommendation,1
genome,python,2
fasta,hidden-markov-models,1
differential-expression,seurat,1
simulated-data,transcriptome,1
errors,ucsc,1
go-enrichment,rna-seq,2
normalization,r,8
illumina,read-mapping,2
gene,snp,5
alignment,perl,1
alignment,hidden-markov-models,1
sequence-annotation,trna,1
genomics,ngs,1
dna,pathway,1
filtering,isoform,1
data-management,human-genome,1
ensembl,gene,3
bioconductor,chip-seq,1
canu,linux,1
errors,snakemake,1
ngs,radseq,1
public-databases,ucsc,1
bash,illumina,1
public-databases,r,2
figure-explanation,population-genetics,1
format-conversion,mtdna,1
public-databases,rna-structure,1
bioconductor,primer,1
gene,perl,1
literature-search,minimap2,1
pdb,protein-structure,10
genome,vcf,2
assembly,fasta,2
long-reads,minknow,3
proteins,thermodynamics,1
fasta,gtf,1
genetics,methylation,1
computation,data-mining,1
chromplot,snp,1
codon,gene,1
multi-omics,rna-seq,1
batch-effects,imputation,1
fastq,software-recommendation,2
biopython,genome,3
clustering,python,4
cancer,cnv,1
human,sequencing,1
public-databases,public-dataset,1
data-download,haplotypes,1
gene,interval,1
flow-cytometry,statistics,1
repeat,telomere,1
simulated-data,snp,1
docking,webservice,1
mutations,statistics,1
bed,igv,1
cellranger,transcriptome,1
bedtools,perl,1
alignment,minion,2
python,sequence-analysis,2
fastq,linux,1
networks,proteins,6
centromere,illumina,1
computation,software-recommendation,1
bed,exome,1
graphics,r,1
deseq2,ensembl,1
clustering,single-cell,2
protein-structure,thermodynamics,2
long-reads,rna-seq,1
dna,fasta,2
illumina,long-reads,1
refseq,sequence-homology,1
hi-c,python,1
literature-search,text-processing,1
data-management,public-databases,1
drop-seq,scrnaseq,1
igv,visualization,1
data-management,fasta,1
conversion,gsea,1
rna-splicing,vcf,1
geoquery,r,1
perl,text-processing,2
human,read-mapping,1
rna-seq,variation,1
gff3,sequence-analysis,1
bam,genomics,3
dna,population-genetics,1
alignment,cigar,1
evolutionary-information,python,1
fasta,samtools,2
sequence-analysis,snp,2
pca,proteomics,1
3d-structure,file-formats,1
hts,ngs,1
software-recommendation,statistics,2
iso-seq,transcriptome,1
alignment,igv-utils,1
gene,literature-search,1
clusterprofiler,groupgo,2
fasta,simulated-data,1
bioconductor,rna-structure,1
bioconductor,visualization,2
annotation,ratt,3
format-conversion,genotyping,1
base-calling,nanopore,1
database,sequence-analysis,1
annotation,sequence-annotation,11
haplotypes,networks,2
format-conversion,sratoolkit,1
rna-seq,sequence-analysis,2
deeptools,hts,1
proteins,statistics,2
nanopore,software-recommendation,3
fasta,illumina,1
r,transcriptome,3
ggplot2,scrnaseq,3
genome,software-installation,1
quality-control,sequencing,1
gtf,reference-genome,1
bioconductor,reference-genome,1
gff3,sequence-annotation,2
imputation,methylation,1
cellranger,sequence-analysis,1
dna,sequence-alignment,1
deseq2,hts,1
codon,dna,1
errors,pacbio,1
cancer,differential-expression,1
perl,public-databases,1
genomicfeatures,gff3,1
library,pcr,2
motifs,proteins,1
10x-genomics,clustering,1
vcf,wgs,2
database,proteins,2
cellranger,single-cell,3
reference-genome,transcriptome,2
clustering,quality-control,1
htslib,samtools,2
minimap2,nanopore,1
bioconductor,edger,1
genome-index,star,3
bacterial,ontology,1
genomics,transcriptome,1
bam,edger,1
bioconductor,samtools,1
differential-expression,networks,2
gsea,rna-seq,2
format-conversion,software-recommendation,4
conversion,public-databases,3
blast,functional-annotation,1
methylation,transposable-elements,1
rna-alignment,sequence-alignment,3
quality-control,sequence-analysis,1
linux,software-installation,1
dna,snp,1
