Tag1,Tag2,Num_Occurrence
hash,sql,1
iterator,ruby,1
datetime,http-headers,1
java,jquery-datatables,1
data.frame,plot,2
react,restful,2
html5,webrtc,2
junit,testes,15
directx,visual-studio,1
moodle,temas,1
calendar,spring,1
selected-option,woocommerce,1
jasminsoftware,javascript,1
envio-de-email,ssl,2
panel,php,1
dataset,java,1
mysql,plugin-wordpress,2
pivot,vba,1
character-encoding,google-chrome,1
java,modelagem,13
engenharia-de-software,maven,1
decimal,java,6
flash,mysql,1
android-layout,sqlite,1
delphi,xml,23
php-5,symfony,1
característica-linguagem,preprocessador,1
html,rotas,1
ajax,selenium-webdriver,1
css,tinymce,2
java-bean,orientação-a-objetos,1
redes,terminologia,3
objective-c,textview,1
opencart,twig,1
if,princípios-de-programação,1
app-hibrido,css,1
osx,terminal,7
deploy,organização-de-projeto,1
fabric.js,front-end,1
encapsulamento,método,1
ssl,url,1
configuração,engenharia-de-software,1
active-record,java,1
cmd,ping,2
c#,fullcalendar,6
amp,asp.net-mvc,1
react,wildfly,1
css,webdesign,17
controle-de-fluxo,return,2
crystal-reports,group-by,1
asp.net-web-api-2,json,1
.net,documentação,2
array,typescript,9
conexão,visual-studio,8
csv,notepad++,1
automatização,vba,2
concorrência,html,1
fxml,spring,1
forms-authentication,visual-studio-2015,1
javascript,webforms,53
app,dialog,1
exportação,jquery,2
string,text,1
apache,asp.net-mvc,2
apache-cordova,php,28
ant,c,1
assinatura-digital,smartdevice,1
download,oracle,1
sql,syntax-error,1
android-activity,funções,1
c#,memcached,1
cors,react,2
tempo-de-resposta,timeout,1
jpa-2.0,oracle,1
offset,query,1
desempenho,nspredicate,1
request,visual-basic-6,1
grafo,prolog,1
algoritmo,grafico,1
asp.net-mvc-5,design-pattern,1
bass,delphi,2
rest,ssl,2
if,unix,1
relacionamento,sqlite,1
ponteiro,índices,1
datatable,jpa,2
java,textbox,2
opencl,opencv,1
array,rotas,1
escopo,service-worker,1
email,jsp,1
demoiselle,java-ee,3
c#,grid,10
banco-de-dados,oauth2,1
entity-framework-6,validação,1
cross-platform,terminologia,1
ftp,wordpress,2
mongoose,node.js,87
funções,reflexão,1
mapas,servidor-de-aplicação,1
comparação,nullpointerexception,1
c,do-while,7
ionic,ipv6,1
inphinit,php,3
javascript,jquery-datatables,83
sincronização,thread,1
asp.net-web-api-2,rest,2
jsp,pdf,1
sql,valor-monetário,1
ajax,carregamento,3
google-charts,json,10
framework,meteorjs,1
segurança,vpn,1
display,filter,1
google-app-engine,python-3.x,1
awt,tipagem,1
java,xmldocument,1
dev-tools,google-chrome,1
apple,shell,1
android,bluetooth,33
ioc,jsf,1
delphi,impressão,2
documentação,uml,4
php,scheduler,5
android,oracle,1
cms,sistema-de-arquivos,1
text,tkinter,2
qrcode,ruby-on-rails,1
gson,volley,1
c++,float,3
namespace,using,3
aplicação-desktop,delphi,1
java,sharepoint,1
angularjs,html5-audio,2
arquivo,yarn,1
query,winforms,1
jquery-select2,json,5
http-status,mormot,1
redes,ssis,1
netbeans,ruby-on-rails,1
cdn,desempenho,1
delphi,rest,19
asp.net-mvc,request,1
html,pagseguro,4
linq,range,1
engenharia-de-software,windows-azure,1
acentuação,volley,2
angular,socket,1
escopo,php,1
jsp,mvc,6
html,less,5
push-notification,webview,4
editor-de-texto,terminologia,1
acentuação,ubuntu,1
android,firedac,1
izpack,java,1
compilação,ruby-on-rails,2
lado-do-servidor,oauth,1
glassfish,localhost,1
compass,ionic,1
tcpclient,winforms,1
hospedagem,laravel-5,2
delphi-2007,indy-10,1
segurança,winapi,1
notificação,python-3.x,1
datetime,hibernate,1
e-mail,mvc,1
engenharia-de-software,mql4,1
banco-de-dados,árvore,1
python,windows-phone,1
if,wordpress,2
mysql,resize,2
input,table,1
mormot,serialização,1
mock,tdd,1
google-drive-api,selenium-webdriver,1
breakpoints,busca,1
ddd,orientação-a-objetos,15
csv,delphi,2
c,módulo,1
div,gridview,1
.net,encapsulamento,2
ip,xampp,1
64-bits,linux,4
angular,angular-routes,25
imagem,java-8,1
scaffold,template,1
importação,memória,1
apk,deploy,1
sqlite,web-service,5
plot,regressão,3
css,css-font-size,6
acentuação,node.js,1
alertdialog,textview,1
collection,objetos,1
key-value,modelagem,1
algoritmo,ruby,2
codeigniter,xampp,2
query,windows-phone,1
criteria,doctrine-2,1
asynctask,json,3
ruby-on-rails,tinymce,1
grid,menu,1
aplicação-web,xamarin-forms,1
visual-studio-2012,windows-mobile,1
api,header,1
assincronismo,task,5
extjs,mysql,1
servidor,youtube,1
git,osx,2
pip,python-2.7,2
estrutura-de-dados,front-end,1
email,select,1
conexão,session,1
matemática,offset,1
android-adapter,android-fragment,11
axios,pdf,3
histórico,relatório,1
slim,web-service,6
div,pdf,1
método,vb.net,1
fila,lista-encadeada,1
php,psr,5
firebird,mysql,13
bootstrap-3,slider,1
cpanel,script,1
soapclient,web-service,11
fluent-nhibernate,postgresql,2
select,sql-insert,5
http,vraptor,1
iframe,variáveis,1
getusermedia,javascript,4
swing,switch,1
google-maps,marker,14
banco-de-dados,jquery-datatables,4
javascript,timestamp,7
jquery,jquery.validate,10
firebug,google-chrome-extensão,1
banco-de-dados,get,1
java,webview,42
angular-ui-bootstrap,modal,3
css,lógica,2
oracle10g,postgresql,1
c#,exportação,4
script,txt,1
async,web-service,1
media-queries,picture,1
arraylist,banco-de-dados,6
pascal,tipagem,1
string,typescript,1
ionic3,login,2
jquery,tinymce-4,4
null,parâmetros,1
remoto,sql-server,2
value,view,1
firebird,visual-studio-2013,3
formulário,uitextfield,1
hhvm,tipagem,1
css,typescript,3
c,revisão-código,3
.exe,sql,1
dynamic,linq,1
node.js,script,2
i18n,localização,1
emulador,react,1
ide,tomcat,1
animação,textview,3
click,for,1
grails,sql,2
character-encoding,java,28
ionic,menu,2
owl-carousel,twitter-bootstrap,1
inappbrowser,ionic3,1
heroku,linux,1
pdoexception,sql-server,1
html5,https,2
laravel,npm,3
banco-de-dados,oledb,1
google-chrome,transition,1
firebase,firebase-cloud-functions,8
injeção-de-dependência,simple-injector,3
python-3.x,struct,1
atributos,reflexão,1
hibernate,intellij-idea,1
angularjs,servidor,1
pdo,validação,1
lua,notepad++,2
c++,cursor,1
python,sistema-operacional,4
camel-case,snake-case,2
modelagem,ruby-on-rails,5
google-api,google-sheets,1
banco-de-dados,nomenclatura,1
child,javascript,2
jquery,áudio,1
css3,jogos,1
.net-core,sintaxe,1
html,html-select,47
css,servlet,1
c++11,árvores-de-expressão,1
operadores,sql,4
jasmine,refatoração,1
oracle12c,pl-sql,2
diretório,sistema-operacional,3
team-foundation-server,tortoisesvn,1
composer,linux,6
html-option,zend,1
ascii,binary,2
.net,windows-phone-8-1,2
android,upload,8
segurança,servidor,4
c#,excel,77
jdbc,revisão-código,1
xdocument,xml,2
c#,sqlite3,3
concorrência,scala,1
http-status,imagem,1
node.js,ubuntu,9
coffeescript,preprocessador,1
ascii,soap,1
lado-do-cliente,tcpclient,1
c++14,header,1
estilo-de-codificação,organização-de-projeto,3
.net-core,migrations,1
asp.net-mvc,linq-to-entities,6
numpy,windows-10,1
button,input,5
md5,select,1
aplicação-web,macro,1
base64,c,1
join,where,6
html5,w3c,1
c,geometria,2
google-charts,while,1
gui,maven,1
php,web-service,152
array-multidimensional,ruby,1
docker-compose,python,1
component,modal,1
facebook,url,2
banco-de-dados,índices,23
eventos,terminologia,2
recursão,winforms,1
array-multidimensional,html,1
macro,visual-basic-6,1
html,while,7
mysql,restify,1
sql-select,sql-update,4
angular-5,typescript,11
classes,clone,1
http-métodos,post,1
highcharts,slider,1
excel,procedure,1
cmake,thread,1
linha-de-comando,textbox,1
osx,wamp,1
javascript,runtime,2
android-adapter,cursor,1
session,slim,1
cakephp,date,1
apache,jquery,2
http,skype,1
c#,cookies,5
bundle,composer,1
bower,javascript,5
e-mail,java,1
banco-de-dados,web.config,2
cielo,codeigniter,1
delphi,google-chrome,3
alinhamento,php,2
angular-providers,php,1
clone,memória,1
ajax,dinamico,1
python,virtualenv,12
http,redes,3
android,engine,1
objective-c,uitableview,8
hibernate-envers,liquibase,1
c#,federation-authentication,3
instagram,xmlhttprequest,1
sap,where,1
highcharts,pdf,1
bootstrap,flexbox,2
post,spring-boot,1
c,equações,1
htaccess,http-request,1
firebird,jdbc,2
html5,input,28
css-font-size,layout-responsivo,2
bootstrap-3,ruby,1
angularjs,order,1
html,plugin,15
build,travis-ci,1
shortcode,wordpress-theme,1
eclipse,refatoração,1
redirecionamento,regex,2
modelagem,parâmetros,2
array-multidimensional,banco-de-dados,1
orientação-a-objetos,vue.js,2
arquivo,imagem,8
css,replicação,1
cordova-plugin,facebook,1
apk,app,4
relatório,visual-studio-2013,2
if,lógica,2
rails4,restful,1
cores,css,5
api,segurança,5
datetime,oracle,4
character-encoding,pandas,2
arquivo,input,5
controles,php,1
controller,jsp,5
android-studio,app-compat-v7,2
controller,laravel-collective,1
callback,css3,1
css,webkit,4
assinatura,font,1
nullpointerexception,soap,1
tabela-banco-de-dados,xampp,1
asp.net-web-api,spring-boot,1
tag,twitter-bootstrap,1
dql,mysql,1
asp.net-core,terminal,1
conversão-de-tipo,string,27
c#,sistema-operacional,4
java,windows,25
back-end,hibernate,1
java,propriedade,5
html5,regex,9
cakephp,sublime-text-2,1
demoiselle,java-ee-6,1
rest,spring-jpa,1
cron,email,3
url-amigavel,url-rewrite,2
get,value,1
c#,ftp,19
android,lazy-loading,1
visual-studio-2015,xamarin.android,2
beautifulsoup,python-requests,1
array,if,8
design-pattern,eventos,1
ionic,vps,1
observer-pattern,vraptor,1
jquery-mobile,json,1
html,segurança,14
crontab,txt,1
estilo-de-codificação,xhtml,1
r,wordcloud,3
github,upload,2
.net,jquery,12
model,permissões,1
php-7,sql-server,2
fila,python-3.x,1
redes,vba,2
firebird,jpa,2
csv,importação,3
padrão-de-texto,python-2.7,1
ckeditor,primefaces,1
android,count,1
serial,string,1
menu,select,1
combobox,ms-access,1
oauth2,owin,3
php,php-doc,2
binary,r,1
css,jspdf,1
clip-path,html,1
javascript,licença,2
accordion,jquery-ui,1
pandas,python-2.7,5
soa,token,1
ionic,pdf,1
ado,sql-server,1
axios,react,9
http,wordpress,3
jackson,jersey,1
asp.net-mvc,navegador,4
hhvm,ubuntu,1
servidor,windows,19
coffeescript,html,1
sql-server,tabela-temporária,5
iso-8859-1,php,5
c#,f#,2
notepad++,query,1
android-sdk,osx,1
java,listview,73
nesbox,wordpress,1
canvas,svg,2
ggplot2,python,1
cache,static,1
url-amigável,www,1
garbage-collector,terminologia,1
css,user-interface,1
socket,winforms,3
content-type,header,1
jax-ws,tomcat,2
segurança,shell-script,1
fullscreen,java,1
html,spring-mvc,8
.net,navegador,1
asp.net,websocket,1
cakephp,javascript,19
autenticação,owin,1
pom,tomcat,2
arduino,html,5
stl,vector,1
chartjs,php,13
dapper,sql-server,4
guava,java,1
.net,comparação,3
echo,html5,1
arquivo,zend-framework-2,1
constantes,interpolação-de-string,1
payu,php,1
css3,estilo-de-codificação,1
ecmascript,mongoose,2
node.js,select,3
jdbc,junit,1
javascript,multiple-file-upload,8
delphi-7,projeto-de-compiladores,1
django,instanciar-objeto,1
modularização,packages,1
chave-primária,firebird,1
character-encoding,ide,2
url,web-service,3
c#,websocket,7
python,testes-unitários,3
laravel,scope,1
cookies,post,1
reportviewer,vb.net,6
biblioteca,parâmetros,1
bootstrap,slide,2
bootstrap-3,media-queries,1
mysqli,windows,1
doctrine-2,sql-server,1
bdd,testes,2
asp.net-web-api,threadpool,1
facebook-graph-api,facebook-javascript-sdk,8
array,preg-match,2
dataset,gráfico,1
ios,webrtc,1
apache-kafka,influxdb,1
kotlin,scala,2
asp.net-mvc-4,combobox,1
bash,debug,1
spring,spring-rest,1
sintaxe,syntax-error,1
google-api,google-calendar,2
.net,constantes,1
click,events,1
angularjs,facebook,4
ddd,mvc,3
galeria,html,7
.net,delphi-7,2
engenharia-de-software,mean,1
c#,listbox,4
conversão-de-tipo,hexadecimal,3
centos,garbage-collector,2
firebase,google-storage,8
normalização,sql,4
abap,where,1
contains,docker,1
mono,xamarin-studio,1
c#,display,1
cms,link,1
back-end,json,1
listview,orientação-a-objetos,1
header,mysqli,1
gridview,mvc,1
graphael,javascript,2
java,next,1
asp.net-mvc,localstorage,3
gson,sharedpreferences,1
angularjs,onclick,1
navegador,webforms,2
c#,matriz,7
