Tag1,Tag2,Num_Occurrence
mavlink,ros,1
jacobian,matlab,2
arduino,autonomous-car,2
computer-vision,electronics,1
cameras,uav,1
industrial-robot,kuka,3
dynamics,kinematics,11
wheeled-robot,wireless,1
mobile-robot,ultrasonic-sensors,3
acoustic-rangefinder,localization,1
movement,wheel,2
odometry,slam,14
imu,precise-positioning,3
estimation,precise-positioning,1
electronics,research,1
arduino,gyroscope,10
sensors,uav,4
c++,rcservo,1
inverse-kinematics,redundant-robots,1
cameras,serial,1
accelerometer,visualization,1
battery,lithium-polymer,7
beagle-bone,brushless-motor,1
motion,routing,1
pid,robotc,1
computer-vision,identification,1
navigation,sensor-fusion,2
line-following,python,2
first-robotics,torque,1
navigation,sonar,1
amperage,microcontroller,1
inverse-kinematics,machine-learning,3
dh-parameters,software,1
dead-reckoning,kalman-filter,1
quadcopter,visual-odometry,1
kinematics,rcservo,2
irobot-create,python,4
beginner,robotic-arm,1
calibration,kalman-filter,2
3d-printing,kinematics,1
control,power,6
industrial-robot,theory,1
force,two-wheeled,1
arm,motion-planning,1
estimation,path-planning,1
localization,research,1
control,path-planning,2
irobot-create,navigation,1
filter,slam,1
raspberry-pi,servomotor,5
kalman-filter,odometry,12
embedded-systems,pid,1
encoding,mobile-robot,2
motion-planning,visual-servoing,1
3d-printing,visualization,1
accelerometer,integration,2
quadcopter,visual-servoing,2
joint,python,1
ekf,localization,17
distributed-systems,raspberry-pi,1
dynamic-programming,kuka,1
beagle-bone,mobile-robot,3
irobot-create,pwm,1
cameras,errors,2
design,sensors,5
integration,rotation,1
power,stepper-driver,1
simulator,slam,1
gyroscope,orientation,4
industrial-robot,real-time,2
control,localization,5
algorithm,matlab,5
computer-vision,mechanism,1
quadcopter,real-time,3
localization,stereo-vision,1
calibration,differential-drive,1
matlab,tuning,1
algorithm,coverage,4
arm,joint,3
mobile-robot,multi-agent,5
navigation,self-driving,1
kinematics,ros,2
cameras,gps,1
odometry,quadrature-encoder,1
c++,quadcopter,2
industrial-robot,wheeled-robot,5
control,roomba,2
embedded-systems,quadcopter,1
power,raspberry-pi,3
industrial-robot,raspberry-pi,3
motion,motion-planning,8
arduino,pid,29
algorithm,computer-vision,6
computer-vision,industrial-robot,1
