Tag1,Tag2,Num_Occurrence
presentation,seminar,1
calculus,definitions,4
linear-algebra,tutoring,2
graduate-education,tutoring,2
general-pedagogy,precalculus,1
mathematical-pedagogy,probability,3
reference-request,undergraduate-education,39
inquiry-based-learning,undergraduate-research,1
algebra,set-theory,1
differential-geometry,geometry,1
concept-motivation,history,1
functional-analysis,topology,1
exercises,graphing,1
homework,linear-algebra,1
induction,mathematical-pedagogy,2
applications,applied-mathematics,3
applications,geometry,3
gender,secondary-education,1
self-learning,statistics,2
limits,sequences,2
education-research,undergraduate-education,10
assessment,graduate-education,1
returning-students,undergraduate-education,1
secondary-education,sequences,1
solving-polynomials,student-motivation,1
history,new-math,6
mathematical-analysis,vector-calculus,2
geometry,lecture-notes,1
mathematical-pedagogy,returning-students,1
general-pedagogy,student-motivation,4
primary-education,self-learning,2
problem-solving,word-problems,1
cultural-differences,graduate-education,1
advising,undergraduate-research,4
logic,problem-solving,1
mathematical-pedagogy,testing,1
applications,textbooks,1
mathematical-pedagogy,students-mistakes,9
philosophy-of-maths,writing,2
textbooks,vector-calculus,3
teacher-training,undergraduate-education,2
interactive-teaching,primary-education,3
number-theory,presentation,1
math-puzzle,undergraduate-education,2
self-learning,student-motivation,3
reference-books,student-motivation,2
graduate-education,mathematical-analysis,3
general-pedagogy,software,1
education-research,lecture-notes,1
concept-motivation,recreational-learning,1
preschool-education,technology-in-education,2
abstract-algebra,curriculum,2
teacher-motivation,tutoring,1
intuition,linear-algebra,1
arithmetic,remedial-courses,1
meta-cognition,undergraduate-education,1
organization,technology-in-education,1
curriculum,fractals,1
calculators,exams,2
math-puzzle,probability,2
curriculum,geometry,9
intuition,undergraduate-research,1
math-puzzle,student-motivation,1
mathematical-analysis,topology,2
concept-motivation,series,2
general-pedagogy,probability,1
classroom-management,undergraduate-education,8
algebra,resource-request,2
assessment,time-management,1
exams,inquiry-based-learning,1
calculus,concept-motivation,14
trigonometry,undergraduate-education,3
math-puzzle,proofs,1
examples,terminology,3
arithmetic-operations,philosophy-of-maths,1
curriculum,undergraduate-education,26
cultural-differences,curriculum,1
course-design,geometry,3
calculus,history,3
mathematical-pedagogy,specific-software,1
exercises,organization,1
rational-numbers,word-problems,1
notation,reference-request,1
middle-school,probability,1
software,technology-in-education,17
language-use,mathematical-pedagogy,2
applied-mathematics,examples,1
notation,undergraduate-education,1
grading,mathematical-analysis,1
assessment,teaching,1
problem-solving,reference-books,1
abstract-algebra,applications,1
examples,proofs,6
testing,tutoring,1
psychology,reference-request,1
calculations,mathematical-pedagogy,1
algebra,secondary-education,47
self-learning,technology-in-education,2
classroom-interaction,community-colleges,1
calculus,technology-in-education,5
category-theory,course-design,1
software,tutoring,3
seminar,undergraduate-education,1
calculus,mathematical-analysis,11
notation,teaching,4
problem-solving,secondary-education,6
calculus,review,1
eigenvalues,mathematical-pedagogy,1
dyscalculia,undergraduate-education,2
algebra,curriculum,4
examples,statistics,6
arithmetic-operations,division,1
