Tag1,Tag2,Num_Occurrence
labs,looping,1
student-motivation,student-perceptions,5
first,frc,1
agile-development,documentation,1
floating-point,secondary-education,1
active-learning,adult-education,1
object-oriented-paradigm,syntax,1
artificial-intelligence,programming-environment,1
curriculum-design,project,1
lesson-ideas,syntax,1
high-school,python,1
css,front-end,1
javascript,python,1
curriculum-design,web-development,2
best-practice,ethics,4
ap-cs-principles,homework,1
engagement,student-motivation,2
recursion,teaching-analogy,1
git,resource-request,1
curriculum-design,functional-programming,1
best-practice,careers,1
high-school,syntax,2
eclipse,egit,1
flowcharts,goto,1
documentation,self-learning,1
lesson-ideas,turing-machines,1
networks,operating-systems,1
java,kotlin,1
data-structure,java,3
agile-development,curriculum-design,1
coding-style,ide,1
best-practice,group-work,1
algorithms,looping,1
high-school,resource-request,2
interface,teaching-analogy,1
security,teaching-analogy,1
discrete-math,regex,1
data-types,floating-point,1
high-school,methods,1
sql,teaching-analogy,1
cryptography,high-school,1
lesson-ideas,scheme,1
object-oriented-paradigm,resource-request,1
markup-languages,web-development,1
algorithms,functional-programming,1
high-school,solid-principles,1
group-work,student-motivation,1
coding-style,grading,2
functional-programming,self-learning,1
best-practice,lesson-ideas,3
java,object-oriented-paradigm,6
evaluation,student-motivation,1
curriculum-design,security,1
coding-style,self-learning,1
.net,abstraction,1
gui,student-motivation,1
data-types,databases,1
abstraction,lesson-ideas,3
frc,java,1
app-inventor,curriculum-design,1
engagement,makey-makey,1
classroom-management,introductory-class,1
abstraction,computational-thinking,1
curriculum-review,java,1
high-school,recursion,1
arrays,c,1
boolean-algebra,lesson-ideas,2
language-choice,scheme,1
introductory-lesson,xml,1
debugging,industry-training,1
lesson-ideas,recursion,2
labs,object-oriented-paradigm,1
object-oriented-paradigm,textbook,1
html,web-development,1
exams,homework,1
curriculum-design,engagement,1
syntax,variables,1
active-learning,boolean-algebra,1
resource-request,ruby,1
ap-cs-principles,syntax,1
artificial-intelligence,undergraduate,1
concurrency,resource-request,1
curriculum-design,self-learning,4
cs-theory,labs,1
programming-paradigms,resource-request,1
mathematics,textbook,1
high-school,server-client,1
algorithms,project,2
app-inventor,high-school,1
grading,high-school,3
cs0,curriculum-design,1
graph-theory,labs,1
lesson-ideas,mathematics,1
java,textbook,2
best-practice,coding-style,5
assessment,exams,1
game-design,scratch,1
ap-computer-science-a,scope,1
best-practice,c,1
primary-school,self-learning,1
cs-theory,lesson-ideas,3
c#,databases,1
cryptography,security,1
java,static,1
debugging,web-development,1
documentation,web-development,1
high-school,lecture-tools,1
curriculum-design,scheme,1
algorithms,flowcharts,1
best-practice,lesson-order,1
lesson-ideas,reinforcement-learning,1
computational-thinking,lesson-ideas,2
high-school,static,2
classroom-management,project,1
engagement,front-end,1
app-inventor,block-based-programming,1
high-school,self-learning,1
c,web-development,1
git,revision-control,1
ap-cs-principles,javascript,1
algorithms,pseudo-code,2
assessment,imperative-programming,1
best-practice,language-choice,1
exams,exercises,1
c#,gui,2
java,student-motivation,1
python,variables,1
front-end,web-development,5
curriculum-design,swift,1
cs-theory,data-structure,1
genetic-algorithm,high-school,1
curriculum-design,object-oriented-paradigm,2
algorithms,robotics,1
equity,social-context,3
