Tag1,Tag2,Num_Occurrence
boot,diagnostic,3
launchd,restart,1
64-bit,partition,1
display,hidden-features,1
apple-inc,applecare,2
finder-tag,storage,1
mavericks,trash,5
google-chrome,uninstall,2
bonjour,server.app,2
audio,bash,2
filevault,uti,1
applications,google-plus,1
file,sort,3
mac,virtualbox,6
disk-space,sip,1
console,wifi,1
airport,terminal,13
macos,mirroring,8
hibernate,macos,17
data-synchronization,display,1
software-recommendation,statistics,1
mdns,screen-sharing,1
ipod,power,2
internet,security,7
internationalization,mac,3
data-synchronization,todoist,1
exchange,mail-rules,1
classic-mac-os,resolution,1
adobe-photoshop,imac,4
macos,ms-office,198
hfs+,ssd,1
migration-assistant,permission,2
emoji,yosemite,5
display,leopard,2
snow-leopard,unlock,1
osx-server,plist,1
data,el-capitan,1
adobe-photoshop,el-capitan,3
dock,software-recommendation,6
external-disk,recovery,3
final-cut-express,performance,2
core-storage,lion,8
windows-7,wine,3
keyboard,speech,1
mavericks,root,3
apple-configurator,applescript,3
shortcut,tweaks,1
color,unix,3
highlights,productivity,1
file-recovery,memory,1
data-synchronization,mojave,1
internet,ios-appstore,3
boot,nvram,15
alarm,ipad,2
wifi,windows,19
disk-utility,mac-pro,6
dual-boot,mac-pro,4
internet,torrent,1
script,sftp,1
el-capitan,webserver,2
home-sharing,network,9
applescript,music,13
mouse,thunderbolt,3
alfred,text,1
backup,hdd,5
login-items,xcode,1
disk-format,ipod-nano,1
apple-store,sim,2
m4a,mov,1
file,terminal,29
guest-account,skype,1
color,notes.app,1
macports,spotlight,1
el-capitan,look-up,1
microphone,speakers,7
dual-screen,thunderbolt,5
recovery,terminal,21
pdf,thunderbolt,1
drobo,nas,1
ssh,virtualization,1
mountain-lion,php,9
backup,google,4
afp,vpn,3
logs,snow-leopard,3
apple-music,el-capitan,1
parallels-desktop,sd-card,1
proxy,windows-7,1
hdmi,windows-7,1
crash,intel,1
mail.app,upgrade,4
hidden-features,settings,1
freenas,virtualization,1
ibooks,pdf,50
safari,signature,1
keyboard,temperature,1
highlights,pdf,9
dvd,mac-pro,2
alias,remote-desktop,1
fullscreen,photos.app,1
hfs+,imac,1
safe-mode,system-prefs,1
automation,script,22
scrolling,user-account,1
hardware,safe-mode,4
backup,whatsapp.app,20
high-sierra,webserver,5
filevault,raid,5
applications,hardware-recommendation,2
firewire-800,thunderbolt,2
menu-bar,usb,1
guest-account,user-account,6
icon,macos,160
dock,headphones,1
ical,python,1
facetime,music,2
keyboard,vmware,16
accounts,data-synchronization,6
bootcamp,remote-disc,1
android,text,2
time-capsule,upgrade,2
email,font,9
cellular-data,compass,1
bug,multitasking,1
input-source,microphone,3
mac-mini,signature,1
bluetooth,remote-desktop,1
hang,keychain,2
airdrop,airport,1
contacts,mac-address,1
bash,data-transfer,2
migration,windows-7,1
ipod-touch,podcasts,5
audio,system-prefs,6
ipad,word-processor,2
airplay,usb,2
darwin,versions,1
internet-sharing,parallels-desktop,1
console,pages,1
alarm,itunes,1
automator,push,1
copy-paste,ntfs,1
mac-mini,reboot,3
cpu,thunderbolt,1
hacking,ssl,1
displayport,video,3
libreoffice,printing,1
data,recovery,4
fsck,time-machine,3
encryption,spotlight,1
language,mavericks,1
hdiutil,mojave,1
mouse,trackpad,80
memory-leak,ssd,1
itunes,lion,42
firewall,internet,5
lion,network,115
ssd,target-disk-mode,2
html,textmate,2
metadata,search,4
darwin,utilities,1
high-sierra,restart,7
mamp,mountain-lion,1
calendar,pc,1
malware,mountain-lion,4
airport-utility,ios,3
adobe-photoshop,terminal,1
dmg,el-capitan,12
bonjour,ip,2
audio,trackpad,3
ipod-touch,spotify,1
scrolling,ssh,2
folder-action,macos,6
itunes-store,whatsapp.app,2
dropbox,launchd,1
i7,windows-8,1
email,mobile-device-management,1
apple-hardware-test,ssd,1
apple-store,install,2
gmail,screen-lock,1
ipv6,osx-server,1
camera,safari,2
login-screen,yosemite,9
automation,mojave,1
ebook,mp3,1
merge,terminal,3
adobe-photoshop,upgrade,1
mac,remote.app,1
accounts,plugins,1
apple-hardware-test,iphone,1
application-switcher,multitasking,3
php,sudo,1
android,bluetooth,15
script,xcode,2
iphoto,photos.app,26
notifications,tmux,1
bug,health.app,1
applications,data-synchronization,31
charging,windows,1
picasa,software-recommendation,1
adobe,epub,2
multitasking,unix,1
itunes,restore,122
3rd-party,thunderbolt,1
alias,mojave,1
el-capitan,launchpad,5
macos,smart-card,2
ssd,xcode,7
error,macos,115
ipad,privacy,5
nvram,osx-server,1
chat,messages,14
contacts.app,macos,13
afp,back-to-my-mac,1
audio,keyboard,38
contacts,windows-xp,1
mp4,symlink,1
iphone,mac-address,4
ipad,scratches,3
apple-id,bookmarks,1
iphone,messages,485
keyboard,notification-center,7
airport-utility,configuration,1
ipsw,mac-mini,1
database,ms-office,3
backup,power,1
filevault,hfs,3
migration,reminders,1
mono,ssl,1
leopard,safari,4
dropbox,graphics,1
applescript,file-sharing,1
icon,status-bar,3
ios,news.app,7
google-drive,safari,1
aperture,server.app,2
macos,vmware,80
macos,pmset,9
folder-action,snow-leopard,1
install,user-account,5
macbook,slideshow,1
encryption,mysql,1
dtrace,terminal,1
macos,pc,10
dvd-player,optical-drive,1
high-sierra,youtube,4
encoding,unix,1
itunes-producer,permission,1
audio,headphones,229
software,text-editor,2
battery,damage,5
imac,modem,1
apple-id,passbook,1
mac-appstore,password,11
hdr,ios,3
malware,sierra,5
ios,itunes-u,4
nas,snow-leopard,8
system-prefs,websites,1
4k,mojave,1
appletv,speakers,3
shortcut,smart-folders,2
airport-utility,ipv6,4
bug,webserver,1
mac,nas,5
macbook,yosemite,385
emacs,symlink,3
mount,unlock,1
active-directory,user-account,8
display,script,4
multi-touch,yosemite,7
iwork,spellcheck,2
handwriting,stylus,1
bootcamp,safe-mode,1
quicktime,wifi,1
directory-utility,zip,1
hardware-recommendation,mac-appstore,1
data-recovery,parallels-desktop,1
external-disk,software,1
hidden-features,signal-strength,1
freenas,smb,3
google-sync,icloud,2
hfs+,usb,4
input-source,preferences,3
external-disk,hdd,12
software-update,vmware,1
resources,safari,1
parallels-desktop,touch-bar,1
macbook,terminology,2
itunes-u,proxy,1
icon,mojave,1
css,google-hangouts,1
battery,upgrade,4
administrator,root,2
jailbreak,ruby,1
encoding,screensaver,1
font,mobile-safari,2
gmail,troubleshooting,1
google-chrome,sierra,34
ios,memory,24
optical-drive,sharing,3
compression,mp3,1
google-maps,ipad,5
display,troubleshooting,5
sleep-wake,video-adapter,1
archive,software-recommendation,7
apple-watch-series-3,cellular-data,1
attachments,quicklook,1
icloud,push,1
lion,steam,1
smart-playlist,sort,1
wifi-calling,windows,1
kernel-extensions,osx-server,1
macbook,voiceover,2
proxy,skype,1
performance,sierra,9
photos,sidebar,1
emacs,pdf,2
charge,power-management,1
pdf,text,10
migration,photos.app,2
performance,security,3
font,html,1
formatting,markdown,1
environment-variables,python,1
data-synchronization,ping,1
widgets,yosemite,1
keybindings,mail.app,1
bootable-disk,mac-pro,3
mouse,non-unibody,1
automount,ntfs,3
command-line,messages,3
indexing,yosemite,2
data,time,2
applications,coda,1
adobe-flash,power-management,1
plugins,software-recommendation,6
snow-leopard,windows-8,1
airdrop,windows,3
google-reader,ipad,2
file-conversion,python,1
clock,reminders,1
launchbar,mac,1
home-sharing,xml,1
