Tag1,Tag2,Num_Occurrence
aws-iot,web-sockets,1
google-assistant,openhab,1
mqtt,publish-subscriber,8
communication,lora,1
raspberry-pi,voice-recognition,2
smart-home,streaming,2
microsoft-windows,smart-home,1
linux,networking,2
sigfox,software,1
arduino,lorawan,3
google-iot-core,mqtt,1
microsoft-windows,microsoft-xbox,1
iota,raspberry-pi,1
machine-learning,smart-home,1
bluetooth,hardware,5
safety,smart-home,5
contiki,protocols,1
ip-address,onion-omega2,1
hardware,software,3
arduino,intel-edison,1
node-red,visualization,2
aws-iot,security,2
industry-4.0,paho,1
communication,sensors,1
microphones,raspberry-pi,1
tp-link,zigbee,1
protocols,testing,1
gps,privacy,1
mesh-networks,raspberry-pi,1
mobile-data,wireless,1
google-home,smart-plugs,1
bluetooth-low-energy,sensors,2
mqtt,protocols,6
snappy,ubuntu-core,2
rfid,smart-home,1
digital-cameras,memory-cards,1
ethernet,wireless,1
https,networking,1
google-home,security,1
bluetooth-low-energy,mqtt,1
bluetooth-low-energy,networking,1
coap,open-source,1
amazon-echo,apple-homepod,2
alexa,amazon-echo-look,1
batteries,sensors,1
esp8266,standards,1
ios,smart-watches,1
energy-monitoring-systems,smart-home,2
amazon-echo,cloud-computing,1
amazon-s3,sensors,1
aws-iot,mqtt,13
microcontrollers,over-the-air-updates,2
ethernet,interfacing,1
android,hardware,2
publish-subscriber,thread,1
microsoft-windows,whitelisting,1
esp8266,web-sockets,1
aws-greengrass,azure,1
lora,zwave,1
6lowpan,raspberry-pi,1
aws-iot,hardware,1
monitoring,sensors,3
android,geo-tagging,1
esp8266,interfacing,1
apple-homekit,smart-home,3
bluetooth,zigbee,1
hardware,mobile-data,2
smart-home,sparkfun-thing,1
arduino,hardware,3
communication,smart-home,3
alexa,hardware,1
home-assistant,remote-access,1
raspberry-pi,usb,2
routers,smart-home,2
bluetooth,intel-edison,1
mqtt,networking,6
monitoring,power-consumption,1
actuators,publish-subscriber,1
android-things,gsm,1
linux,mqtt,4
hardware,zwave,2
esp8266,networking,8
agriculture,sensors,1
tp-link,zwave,1
fog-computing,openfog,1
tracking-devices,wireless,1
alexa,bluetooth,1
alexa,philips-hue,1
simon,speck,1
gps,tracking-devices,5
esp32,gpio,1
sensors,visualization,2
bridge,mosquitto,1
gpio,sensors,1
building-code,wireless,1
oura-ring,sensors,1
docker,linux,1
bluetooth-low-energy,thread,1
microsoft-windows-iot,raspberry-pi,3
ac-power,batteries,1
door-sensor,sensors,2
arduino,linux,1
rfid,wireless,1
mycroft,open-source,1
wifi-halow,wireless,1
beacons,hardware,1
banana-pi,usb,1
bluetooth-low-energy,ios,1
6lowpan,mesh-networks,1
mobile-data,networking,2
home-assistant,smart-home,1
mobile-data,standards,1
zigbee,zwave,4
system-architecture,topologies,1
bluetooth,wearables,1
lpwan,networking,1
rfid,tracking-devices,1
microcontrollers,system-architecture,2
cloud-computing,security,1
lighting,linux,1
hardware,ios,1
linux,software,1
wireless,zwave,1
standards,sustainability,1
audio,zigbee,1
machine-learning,microcontrollers,2
mqtt,ti-cc3200,2
certifications,interoperability,1
aws,provisioning,1
ios,linux,1
microcontrollers,raspberry-pi,5
mqtt,rest-api,2
android,smart-home,2
analytics,lighting,1
raspberry-pi,ti-cc3200,1
microcontrollers,wireless,2
communication,mqtt,5
biometrics,sensors,1
industry-4.0,plc,1
android-things,wifi,1
communication,lighting,1
ethernet,power-sources,1
ios,mobile-applications,1
roost,smart-home,1
lighting,remote-access,1
security,sensors,6
alexa,fitbit,1
lighting,smart-home,13
linux,wifi,4
digital-cameras,security,4
microphones,privacy,1
cryptography,iota,1
google-home,zwave,1
arduino,data-transfer,1
microprocessors,raspberry-pi,1
surveillance-cameras,tracking-devices,1
security,wifi,7
cryptography,security,3
google-home,ifttt,4
monitoring,nodejs,1
gpio,microsoft-windows-iot,1
digital-cameras,raspberry-pi,3
communication,raspberry-pi,1
communication,monitoring,2
google-home,voice-recognition,4
aws-iot,certifications,1
authentication,rest-api,1
ios,microprocessors,1
home-security,nest-cam,1
https,security,1
chromecast,ifttt,1
energy-monitoring-systems,monitoring,1
mobile-data,tracking-devices,1
aws,publish-subscriber,1
mobile-data,mqtt,1
monitoring,mqtt,1
domoticz,smart-home,3
philips-hue,samsung-smartthings,2
esp8266,raspberry-pi,5
contiki,networking,2
web-services,web-sockets,1
hardware,mqtt,2
android,microprocessors,1
mqtt,smart-home,4
bluetooth,protocols,3
exception,node-red,1
aws,web-services,1
actuators,visualization,1
hardware,sensors,8
security,testing,2
android,bluetooth,2
google-home,logitech-harmony,1
esp32,web-sockets,1
gps,microcontrollers,1
arduino,communication,5
bluetooth,wifi,4
sensors,smart-watches,1
ikea-tradfri,lighting,1
amazon-echo,aws,1
industry-4.0,mobile-data,1
digital-cameras,wifi,2
aws,aws-greengrass,1
raspberry-pi,security,6
tp-link,wifi,1
google-home,protocols,1
bluetooth,sensors,1
door-sensor,home-assistant,1
microprocessors,wifi,1
google-assistant,privacy,1
communication,gps,2
one-time-password,security,1
home-assistant,wireless,1
lorawan,raspberry-pi,2
hardware,knx,1
smart-lights,tp-link,1
data-transfer,microcontrollers,2
android,ios,2
digital-cameras,lighting,1
google-home,open-source,1
actuators,sensors,1
cryptography,sensors,2
protocols,wired,1
raspberry-pi,rfid,1
