Tag1,Tag2,Num_Occurrence
divorce-records,new-york-state,1
1790s,illegitimate,1
1850s,new-south-wales,1
18th-century,ephemera,1
18th-century,norfolk,1
1870s,new-york-state,2
marriage-practices,switzerland,1
address,directories,3
autosomal-dna,endogamy,2
20th-century,church-records,1
baptism-records,date,1
civil-registration,gloucestershire,1
photo-identification,texas,3
copyright,transcriptions,1
20th-century,finland,1
france,new-york-state,1
artifacts,citation,1
new-york-state,research-methods,1
indexing,texas,2
big-y,familytreedna.com,2
death-records,grave-marker,3
naming,yorkshire,1
land,tennessee,1
archives,united-states,2
2000s-decade,england,1
england,united-states,10
complex-families,family-tree,1
adoption,louisiana,1
gender,records,1
marriage-practices,massachusetts,4
malta,surnames,2
italy,venezuela,1
locating-records,pennsylvania,1
birth-records,germany,14
data-derivation,palaeography,1
baden-wuerttemberg,surnames,1
abbreviations,arkansas,1
egypt,united-states,1
immigration,manifest,16
20th-century,england,26
1830s,germany,2
historical-context,prussia,1
1840s,imprisonment,1
death-records,maine,1
newspaper,texas,1
marriage-practices,wiltshire,1
somerset,will,1
archives,research-methods,2
relationship-analysis,south-carolina,1
family-history-library,research-guides,1
14th-century,jewish,1
1850s,canada,1
1840s,new-york-city,1
manifest,palaeography,5
20th-century,south-australia,2
date,palaeography,2
naturalization,scotland,1
autosomal-dna,myheritage.com,3
19th-century,new-zealand,1
1910s,19th-century,1
gis,locating-records,1
1800s-decade,occupation,1
hungary,surnames,1
19th-century,burial-practices,2
ancestry.com,naming-convention,2
oklahoma,paternity,1
autosomal-dna,pedigree,1
1800s-decade,new-york-state,1
wales,world-war-2,2
ancestry.com,data-transfer,1
ancestry.com,online,1
united-states,vermont,1
devon,grave-marker,1
criminal-records,imprisonment,2
20th-century,catholic-church,2
germany,new-york-city,1
czechoslovakia,manifest,1
connecticut,united-states,5
ancestry.com,banner-blue,1
23andme,ancestry.com,1
new-york-city,russia,1
statistics,united-kingdom,1
adoption,naming-convention,2
1840s,manifest,2
england,protestation-returns,1
20th-century,lancashire,1
birth-records,hungary,1
sweden,translation,1
ancestry.com,autosomal-dna,30
birthplace,russia,2
findmypast,manifest,1
birth-records,russia,2
familytreedna.com,mitochondrial-dna,7
baden-wuerttemberg,death-records,1
baptism-records,military-records,1
dna,germany,2
census-records,france,1
england,poor-law-records,4
property,united-states,1
17th-century,naming,3
england,ireland,4
1940s,documenting,1
massachusetts,united-states,14
gedcom,tools,3
23andme,myheritage.com,1
1910s,london,2
native-american,russia,1
death-records,new-york-city,6
gedcom,statistics,1
baptism-practices,dorset,1
england,school-records,1
20th-century,trade-union,1
parentage,spain,1
ireland,vital-records,1
1870s,ireland,1
new-york-city,sweden,1
1850s,georgia-usa,1
england,ohio,1
18th-century,locating-records,2
france,surnames,1
civil-registration,wales,3
17th-century,church-records,1
17th-century,france,1
1790s,palaeography,2
1920s,photo,2
indexing,native-american,1
migration,south-africa,1
gentry,property-records,1
immigration,palaeography,4
1930s,medicine,1
20th-century,criminal-records,2
cheshire,gentry,1
military-records,statistics,1
citation,indexing,1
1900s-decade,turkey,1
1820s,historical-gazetteer,1
1930s,world-war-2,1
ancestry.com,copyright,1
manifest,sources,1
renaming-places,research-methods,1
military-records,nara,1
abbreviations,date,2
1890s,19th-century,2
family-legend,united-states,1
18th-century,staffordshire,2
1970s,chile,1
ancestry.com,naming,1
palaeography,research-methods,2
brazil,immigration,3
ireland,military-records,1
death-records,united-states,31
18th-century,new-england,3
research-methods,software-recommendations,3
non-blood-relative,translation,1
cemeteries,death-records,1
lithuania,russia,4
england,somerset,9
family-tree,pedigree,3
mitochondrial-dna,mitosearch.org,2
devon,marriage-records,4
england,property-records,2
austria,vital-records,3
online,records,1
england,familysearch.org,2
1890s,poland,2
cause-of-death,death-records,14
germany,hesse,3
pedigree,statistics,2
1790s,church-records,1
ethnicity,research-methods,2
social-security,surnames,1
catholic-church,germany,1
poland,world-war-2,1
court-records,pennsylvania,1
birthplace,place-names,1
19th-century,canada,4
italy,kinship-terminology,1
manor,property,1
images,navy,1
17th-century,germany,7
1950s,cause-of-death,2
new-york-state,united-states,27
dna,united-kingdom,2
palaeography,sources,1
marking,sweden,1
american-revolution,pension-records,1
imprisonment,switzerland,1
kinship-terminology,united-states,3
chart-type,software-recommendations,1
1800s-decade,russia,1
rhode-island,vital-records,1
new-england,united-states,5
court-records,england,2
archives,parish-register,1
1800s-decade,imprisonment,1
familysearch.org,indexing,3
1880s,census-records,3
imprisonment,world-war-2,4
immigration,norway,2
egypt,ethnicity,1
austria,hungary,2
gis,surnames,2
new-england,werelate.org,1
19th-century,emigration,6
17th-century,palaeography,6
18th-century,illinois,1
baptism-records,ireland,4
1900s-decade,manifest,1
holocaust,jewish,1
archives,digitization,2
grave-marker,massachusetts,1
occupation,yorkshire,2
1880s,ireland,1
cornwall,surnames,1
census-records,ohio,1
date,quakers,4
20th-century,locating-records,1
brazil,portugal,1
immigration,latvia,1
ethnicity,jewish,3
ireland,merchant-navy,1
20th-century,texas,3
england,probate-process,3
1880s,adoption,1
new-hampshire,united-states,4
autosomal-dna,familytreedna.com,4
indentured-servant,south-carolina,2
italy,united-states,2
europe,hungary,2
19th-century,vermont,1
death-records,parish-register,2
name-change,vital-records,1
england,fraternal-organization,1
gramps,military-records,1
1910s,death-records,1
research-methods,yorkshire,2
locating-records,rhineland-palatinate,1
19th-century,russia,11
1900s-decade,maryland,1
baptism-records,palaeography,4
japan,ship,1
catholic-church,church-records,2
autosomal-dna,snp,3
land,property,2
austria,world-war-2,1
death-records,proof,1
france,world-war-2,2
1920s,cheshire,1
images,marriage-records,1
relationship-analysis,vital-records,1
land,palaeography,2
united-kingdom,world-war-2,14
adoption,software-recommendations,1
canada,research-guides,1
1930s,1940s,3
18th-century,dorset,1
bremen,emigration,1
heraldry,surnames,1
19th-century,lower-saxony,2
research-methods,united-states,25
cemeteries,new-york-city,1
18th-century,land,5
derbyshire,parish-register,1
1860s,bessarabia,1
north-carolina,united-states,2
1810s,united-states,4
citation,renaming-places,1
adoption,hungary,1
baptism-practices,mexico,1
19th-century,portugal,1
england,property,2
marriage-records,records,1
1920s,england,2
locating-records,subscription,1
american-revolution,marriage-records,1
19th-century,germany,45
ancestry.com,united-states,4
england,manor,2
california,voter-lists,1
palaeography,quakers,1
surnames,terminology,1
19th-century,merchant-navy,1
gramps,naming-convention,1
catholic-church,poland,1
new-york-city,research-methods,4
england,japan,1
20th-century,world-war-2,4
1900s-decade,terminology,1
czechoslovakia,surnames,2
new-york-state,probate-records,2
privacy,publishing,3
birth-records,translation,1
18th-century,jamaica,1
air-force,world-war-2,2
england,spain,1
1790s,pennsylvania,1
hebrew,non-blood-relative,1
jewish,surnames,3
19th-century,date,1
austria,marriage-records,3
belgium,birth-records,1
military-records,privacy,1
military-records,poland,4
nara,us-civil-war,1
family-history-library,united-states,2
1860s,records,1
marriage-practices,non-blood-relative,1
imprisonment,wales,1
naturalization,south-australia,1
data-storage,naming-convention,2
ship,south-africa,1
census-records,ireland,2
cheshire,marriage-records,1
1820s,adoption,1
data-storage,stillbirth,1
19th-century,german-language,4
data-transfer,photo,1
italy,united-kingdom,1
england,locating-records,4
england,terminology,3
familytreedna.com,statistics,1
prussia,research-methods,1
address,texas,1
latvia,world-war-2,2
death-records,voter-lists,1
1940s,school-records,1
baptism-records,germany,6
digitization,documents,2
england,marriage-records,31
historical-gazetteer,ukraine,4
national-registration,wales,2
1910s,maryland,1
1960s,1970s,1
administrations,probate-process,2
terminology,united-kingdom,1
united-states,world-war-1,10
marriage-records,washington-state,1
familysearch.org,native-american,1
20th-century,dna,1
1640s,will,1
scotland,scotlands-people,2
breconshire,wales,3
1850s,ancestry.com,1
research-travel,united-states,1
ireland,scotland,3
1780s,breconshire,1
data-transfer,documents,1
21st-century,probate-process,1
1860s,utah,2
denmark,sources,2
cornwall,place-names,1
ireland,research-methods,2
england,worcestershire,3
endogamy,myheritage.com,1
birth-records,michigan,1
1840s,palaeography,2
adoption,utah,1
sources,wales,1
1930s,venezuela,1
birth-records,france,4
19th-century,adoption,3
austria,migration,1
historical-gazetteer,naming-convention,3
research-methods,sources,5
marriage-records,translation,1
england,jamaica,1
12th-century,naming-convention,1
court-records,new-york-city,1
birthplace,france,1
pembrokeshire,wales,1
ancestry.com,dunbartonshire,1
land,staffordshire,1
1840s,immigration,2
apprenticeship-records,employment-records,1
death-records,parentage,1
england,indexing,6
hebrew,poland,1
1880s,russia,1
17th-century,18th-century,5
haplogroup,mitochondrial-dna,1
austria,parentage,1
cambridgeshire,taxation-records,1
birth-records,north-carolina,1
ohio,palaeography,1
palaeography,vital-records,6
somerset,voter-lists,1
19th-century,palestine,1
17th-century,united-states,4
death-records,translation,1
census-records,georgia-usa,1
filing-system,research-methods,2
place-names,russia,8
birth-records,portugal,1
marriage-practices,statistics,1
autosomal-dna,spain,1
carmarthenshire,criminal-records,1
adoption,europe,1
germany,naming,3
gedmatch.com,x-dna,3
asia,birth-records,1
church-records,ireland,1
death-records,ohio,2
dna,surnames,3
gloucestershire,marriage-records,1
nara,records,1
military-records,pension-records,3
research-methods,sweden,1
ancestry.com,subscription,3
ohio,wales,1
data-storage,proof,1
1900s-decade,ohio,1
marriage-practices,prussia,1
united-kingdom,wales,2
historical-gazetteer,wisconsin,1
maryland,vital-records,1
ancestry.com,spain,1
american-revolution,connecticut,1
20th-century,queensland,1
23andme,x-dna,1
immigration,south-australia,1
new-zealand,south-africa,1
vital-records,yugoslavia,1
1900s-decade,russia,2
familysearch.org,kentucky,1
england,gentry,4
proof,tennessee,1
burial-records,missouri,1
austria,birthplace,1
19th-century,oklahoma,1
20th-century,emigration,3
19th-century,panama,2
1800s-decade,breconshire,1
italy,native-american,1
research-methods,tools,1
directories,missouri,3
18th-century,baptism-practices,2
gentry,servants,1
research-methods,somerset,1
18th-century,yorkshire,3
1870s,census-records,2
1870s,palaeography,3
20th-century,research-methods,10
familysearch.org,findmypast,2
limits,records,1
russia,ukraine,4
indexing,software-recommendations,1
california,united-states,9
historical-gazetteer,maps,2
vital-records,wisconsin,1
1910s,mexico,1
marriage-records,tennessee,2
16th-century,ireland,1
address,indexing,1
census-records,jewish,2
immigration,south-africa,2
japan,marriage-records,4
myheritage.com,photo,1
administrations,united-states,1
gis,webtrees.net,1
1890s,1900s-decade,1
gramps,surnames,1
19th-century,catholic-church,4
autosomal-dna,y-dna,3
newspaper,obituary,2
immigration,united-states,48
illegitimate,ireland,1
parentage,pembrokeshire,1
gis,place-names,1
birthplace,switzerland,1
dna,switzerland,1
germany,sources,1
19th-century,lithuania,1
adoption,new-york-city,1
19th-century,archives,1
devon,dorset,1
anglican-church,queensland,1
emigration,ireland,1
17th-century,familysearch.org,1
data-transfer,naming-convention,1
england,probate-records,10
england,indentured-servant,1
familytreedna.com,gedcom,1
19th-century,navy,3
france,sharing,1
indiana,palaeography,1
kent,parish-register,1
immigration,newspaper,1
poland,south-dakota,1
holocaust,ukraine,1
ireland,newspaper,1
16th-century,denmark,1
19th-century,birth-records,41
subscription,website,3
18th-century,denmark,1
breconshire,probate-records,2
16th-century,staffordshire,1
abbreviations,ancestry.com,1
hungary,jewish,1
1860s,naturalization,1
ancestry.com,europe,1
20th-century,birthplace,1
palaeography,sweden,1
czechoslovakia,united-states,1
autosomal-dna,triangulation,11
cornwall,vital-records,1
birth-records,name-change,1
1820s,yorkshire,1
marriage-practices,south-africa,1
census-records,gramps,1
1840s,united-states,5
20th-century,poland,5
italy,locating-records,1
1930s,texas,1
research-methods,yugoslavia,1
dna,research-methods,5
france,world-war-1,3
family-tree,tools,1
spain,surnames,1
new-hampshire,vermont,1
obituary,online,1
1860s,united-states,7
burial-records,new-york-state,1
locating-records,united-kingdom,1
18th-century,indentured-servant,1
france,translation,1
16th-century,navy,1
1840s,cornwall,1
native-american,texas,1
saxony,thuringia,1
pennsylvania,united-states,22
chart-type,unicode,1
property-records,research-methods,2
indiana,research-methods,1
gedcom,online,1
19th-century,wales,11
morocco,records,1
ohio,relationship-analysis,1
product-support,sources,1
18th-century,property,1
19th-century,grave-marker,3
canada,romania,1
research-methods,tennessee,1
19th-century,church-records,2
massachusetts,new-england,1
austria-hungary,vital-records,5
nottinghamshire,palaeography,1
bible,palaeography,1
1880s,medicine,1
cuba,spain,1
21st-century,administrations,1
digitization,indexing,1
banner-blue,standards,1
emigration,immigration,3
land,united-states,5
1920s,new-york-city,1
1800s-decade,cheshire,1
18th-century,north-carolina,3
india,united-kingdom,2
church-records,parish-register,1
20th-century,bessarabia,1
indiana,pension-records,1
naming-convention,russia,1
marriage-practices,palaeography,1
indexing,palaeography,1
thuringia,world-war-2,1
records,united-states,6
baptism-records,poland,1
dna,parentage,1
1840s,brandenburg,1
19th-century,italy,6
directories,parish-register,1
1840s,prussia,1
1840s,census-records,6
16th-century,england,6
baden-wuerttemberg,familysearch.org,1
1880s,relationship-analysis,1
missouri,photo-dating,1
employment-records,ship,1
20th-century,ukraine,4
evidence,gramps,1
historical-context,maine,1
military-records,virginia,1
church-records,property-records,1
18th-century,surrey,2
historical-context,new-south-wales,1
cemeteries,jewish,1
nottinghamshire,photo-identification,1
heraldry,ireland,1
burial-records,iowa,1
documents,research-methods,1
19th-century,yorkshire,5
sources,sweden,1
genealogical-societies,proof,1
family-tree,one-name-studies,1
pennsylvania,taxation-records,1
publishing,software-recommendations,2
australia,palaeography,2
army,england,3
birthplace,census-records,2
connecticut,research-methods,2
1790s,virginia,2
navy,photo,1
michigan,surnames,1
ship,wales,1
data-derivation,portraits,1
family-tree,software-recommendations,7
military-records,paternity,1
united-kingdom,united-states,3
20th-century,bavaria,2
german-language,hesse,1
ohio,quakers,1
bible,images,1
kent,locating-records,1
census-records,website,2
death-records,illegitimate,1
1860s,employment-records,1
europe,ukraine,1
cornwall,marriage-records,7
england,pedigree,1
saxony,vital-records,1
jewish,marriage-practices,1
big-y,snp,3
autosomal-dna,gedmatch.com,17
1850s,taxation-records,1
church-records,lincolnshire,1
anglican-church,terminology,1
1820s,1830s,3
haplogroup,x-dna,1
18th-century,american-revolution,3
parish-register,poland,1
british-mandate-palestine,marriage-practices,1
guyana,india,1
immigration,research-methods,3
naming-convention,vital-records,1
death-records,washington-state,1
louisiana,military-records,1
20th-century,name-change,2
residence,united-states,1
naming-convention,website,1
bible,documenting,1
1960s,photo,1
1900s-decade,new-south-wales,4
death-records,turkey,1
books,massachusetts,1
criminal-records,jewish,1
accuracy,research-methods,1
devon,united-kingdom,1
archives,baptism-records,1
death-records,west-virginia,1
birth-records,evidence,1
birth-records,united-kingdom,2
germany,pennsylvania,2
canada,parish-register,1
1840s,familysearch.org,1
ancestry.com,surnames,2
1860s,palaeography,1
birth-records,proof,1
canada,research-methods,1
1880s,birth-records,4
england,germany,2
1920s,1930s,1
20th-century,russia,12
citation,website,1
census-records,native-american,1
indexing,new-york-city,2
england,navy,4
locating-records,marriage-practices,1
palaeography,united-states,18
16th-century,laws,1
name-change,terminology,1
baptism-records,church-records,3
artifacts,church-records,1
gedcom,myheritage.com,2
census-records,locating-records,1
germany,navy,1
1830s,herefordshire,1
germany,marriage-records,6
china,migration,1
bavaria,immigration,1
1890s,arkansas,1
hungary,pennsylvania,1
new-hampshire,ohio,2
19th-century,transportation,3
immigration,new-south-wales,1
19th-century,georgia-usa,1
1900s-decade,immigration,5
burial-records,cemeteries,2
20th-century,poor-law-records,1
place-names,united-kingdom,2
historical-gazetteer,russia,23
records,south-africa,1
death-records,standards,1
21st-century,name-change,1
1860s,scotland,2
navy,world-war-2,13
japan,manifest,1
1930s,cemeteries,1
census-records,maryland,1
palaeography,pennsylvania,2
england,wiltshire,1
1940s,adoption,1
1830s,1840s,2
louisiana,pennsylvania,1
abbreviations,probate-records,2
research-travel,tennessee,1
21st-century,england,4
naming-convention,united-states,3
1730s,scotland,1
19th-century,kurrent,4
baptism-records,cornwall,1
1920s,kansas,1
1820s,herefordshire,1
birthplace,pennsylvania,1
mitochondrial-dna,y-dna,2
german-language,prussia,1
1900s-decade,australia,1
administrations,england,2
18th-century,terminology,1
georgia-usa,photo-dating,1
autosomal-dna,mitochondrial-dna,2
1830s,birth-records,4
birthplace,maine,1
gedcom,naming-convention,2
