Tag1,Tag2,Num_Occurrence
aisc,civil-engineering,1
beam,stresses,8
mechanical-engineering,turbomachinery,5
strength,structures,2
waves,wifi,1
composite,mechanical-engineering,5
energy,structures,1
licensure,structural-engineering,1
machining,product-engineering,1
cyclones,fluid-mechanics,1
boilers,thermal-conduction,1
electrical-engineering,tools,1
audio-engineering,circuits,1
licensure,software,1
fluid-mechanics,porous-medium,1
biomechanics,sensors,1
piping,water-resources,2
buckling,vacuum,1
design,heat-transfer,3
building-design,hydraulics,1
aashto,foundations,1
car,simulation,1
fluid,mechanical-engineering,2
siphon,steam,1
mathematics,simulation,1
elastic-modulus,structural-engineering,3
energy,generator,2
measurements,pumps,1
aerospace-engineering,wind-tunnels,2
motors,solar-energy,1
computer-hardware,data,1
pressure,vaporization,1
gears,systems-design,1
elastic-modulus,thermal-expansion,1
abaqus,finite-element-method,23
3d-printing,vibration,1
civil-engineering,structural-engineering,143
battery,energy,2
civil-engineering,highway-engineering,21
cnc,metals,1
robotics,sensors,4
automotive-engineering,hydraulics,1
cost-estimation,experimental-physics,1
control-engineering,thermodynamics,3
materials,reinforcement,1
architecture,engineering-history,1
energy-efficiency,fuel-economy,2
compressed-gases,energy-storage,1
civil-engineering,surveying,2
fluid-filtration,fluid-mechanics,4
design,sensors,2
civil-engineering,thermal-conduction,1
combustion,torque,1
mechanical-engineering,process-engineering,8
diesel,steam,1
geometry,wheels,2
combustion,marine-engineering,1
mechanical-engineering,waves,2
diffusion,waterproofing,1
pipelines,valves,2
molding,terminology,1
energy-efficiency,power-engineering,2
simulink,wireless-communication,1
compressible-flow,flow-control,1
civil-engineering,moments,3
finite-element-method,modal-analysis,4
standards,tolerance,1
radar,radio,1
beam,mechanical-engineering,43
digital-communication,optics,1
grinding,metals,1
applied-mechanics,thermodynamics,2
cfd,compressed-air,1
compressors,turbines,1
engines,tribology,1
mathematics,optics,1
structural-engineering,thermodynamics,1
machining,materials,9
injection,plastic,2
generator,power,3
design,systems-design,3
mechanical-failure,metals,1
gears,structural-engineering,1
compressible-flow,drag,1
heat-exchanger,heat-transfer,21
compressors,elastic-modulus,1
ansys,mechanical-engineering,22
heat-exchanger,materials,1
civil-engineering,deflection,3
design,embedded-systems,2
electrical,rail,1
pistons,springs,2
reinforced-concrete,standards,1
renewable-energy,thermodynamics,2
