Tag1,Tag2,Num_Occurrence
metal,tool-selection,4
colored-pencils,drawing,8
fabric,technique-identification,1
restoration,watercoloring,2
medium-selection,paper,3
adhesives,posters,1
canvas,surface-preparation,1
adhesives,costume-design,2
carving,tool-modification,1
drawing,preparation,1
adhesives,clothing,1
painting,wood,2
chain-mail,wire,1
origami,plants,1
cross-stitch,sewing,1
felting-needles,tool-fabrication,1
bone,safety,2
ink,watercoloring,1
colored-pencils,wax,1
electronics,paint,1
drawing,linear-perspective,2
metal,safety,1
ceramics,food-safe,1
cutting,lapidary,1
mold-making,preparation,1
casting,wax,1
paper,papercutting,4
cutting,tool-identification,2
clothing,maintenance,1
foam,technique-identification,1
fabric,preparation,3
framing,wire,1
amigurumi,crocheting,2
oil-paint,plastic,1
kids-crafts,leather,1
drawing,graphite,4
adhesives,rubber,1
tool-identification,wood,1
kids-crafts,paint,1
cutting,leather,1
material-identification,sewing,1
metalworking,wire,3
ceramics,kiln,2
acrylic-glass,material-selection,1
framing,plastic,1
kids-crafts,material-selection,2
clay,pottery,2
paint,wood,3
dyeing,plastic,1
cardboard,paint,1
drawing,tortillon,1
medium-selection,plastic,5
adhesives,styrofoam,1
paint,surface-preparation,2
material-selection,papier-mache,1
crocheting,tunisian-crochet,2
restoration,wood,1
preservation,wood,2
fabric,weaving,1
action-origami,origami,2
fabric,felt,1
embroidery,upcycling,1
adhesives,preservation,1
casting,tool-selection,1
mold-making,plaster,1
framing,oil-paint,1
jewelry,terminology,1
hammered-leaf,printing,1
dye,plastic,1
plastic,surface-preparation,1
adhesives,paint,3
medium-selection,wood,2
plaster,sculpting,1
chalk-pastels,charcoal,2
tool-selection,wire,2
fabric,origami,1
embroidery,sewing-machine,1
stained-glass,tool-selection,1
material-selection,paper,5
color,printing,1
charcoal,pencils,6
decoupage-glue,paper,1
drawing,tool-selection,7
clothing,preparation,1
cutting,metalworking,1
colored-pencils,medium-selection,1
paint,upcycling,1
plastic,rubber,1
food-safe,glass,1
foam,tool-selection,1
cardboard,paper,2
jewelry,mold-making,2
knitting,sketching,1
maintenance,sewing,1
material-selection,plants,1
fabric,sewing,13
preservation,varnish,1
glass,paper,2
beads,casting,2
cardboard,tool-selection,1
plants,weaving,1
crocheting,terminology,1
embroidery,technique-identification,1
acrylic-paint,paint,2
chalk-pastels,pencils,2
food-safe,painting,1
glass,plastic,1
decoupage-glue,kids-crafts,1
crochet-hooks,tool-modification,1
medium-selection,woodworking,1
airbrush,safety,1
miniatures,painting,1
adhesives,painting,2
drawing,erasers,2
colored-pencils,painting,1
cardboard,preservation,1
acrylic-glass,dye,1
pencils,watercoloring,2
book-binding,terminology,1
material-selection,restoration,2
clothing,sewing,13
color,oil-pastels,2
ceramics,varnish,1
knitting,yarn,8
acrylic-glass,plastic,6
material-identification,yarn,1
ceramics,tool-selection,1
metal,metalworking,8
kids-crafts,sewing,1
drawing,paper,8
clothing,embroidery,1
preparation,safety,1
book-binding,fiber-crafts,1
acrylic-paint,oil-paint,7
charcoal,paper,1
framing,metal,1
color,varnish,1
paint-brushes,watercoloring,1
crocheting,knitting,8
wood,wood-carving,3
clothing,toys,1
material-identification,painting,3
cutting,preparation,1
mold-making,preservation,2
decals,upcycling,1
paper,posters,2
material-identification,toys,1
plastic,tool-fabrication,1
ceramics,paper,1
clay,mold-making,1
drawing,markers,1
casting-on,knitting,3
charcoal,storage,1
chain-mail,metalworking,2
adhesives,plaster,1
dye,fabric,1
sewing,tool-selection,2
adhesives,metal,5
colored-pencils,watercoloring,2
adhesives,plastic,4
medium-selection,preservation,1
pencil-care,pencil-maintenance,1
canvas,papier-mache,1
drawing,plastic,2
glass,kids-crafts,1
adhesives,pottery,2
polymer-clay,wire,2
origami,paper,8
sewing,toys,3
adhesives,printing,2
oil-pastels,restoration,1
paint,varnish,2
colored-pencils,oil-pastels,1
sewing,terminology,3
lapidary,stones,1
preservation,woodworking,1
cross-stitch,framing,1
material-selection,metal,1
erasers,paper,1
jewelry,wax,1
glass,medium-selection,3
jewelry,wire-wrapping,1
paper,terminology,4
glass,metalworking,1
paint-brushes,tool-identification,1
printing,wood,4
fabric,glass,1
framing,glass,1
