Tag1,Tag2,Num_Occurrence
storage,workbench,1
pressure-treated,wood,2
blade,chisel,2
durability,strength,1
router,template,5
finish-selection,workbench,1
lumber,terminology,1
cutting,miter-saw,2
power-tools,traditional-techniques,1
finish-selection,outdoor,3
adhesives,joinery,1
coloring,refinishing,1
butt-joint,timberframe,1
table-saw,tool-modification,1
nailing,tools,1
hardwood,plywood,1
table-saw,tool-repair,2
band-saw,tool-repair,2
plane,thickness-planer,1
finishing,varnish,17
lathe,tools,1
burning,pyrography,1
dust-collection,noise,1
technique,wood-movement,3
vises,wood,1
blade,hand-tools,1
joinery,router,2
furniture,strength,4
steam-bending,wood-repair,1
fasteners,terminology,1
softwood,vises,1
hinges,mdf,1
hand-saw,rust,1
finish-selection,wood-repair,1
drawer-construction,router,1
roundover,sanding,2
assembly,technique,1
framing,wood-selection,1
gouge,tools,1
paint,polyurethane,1
boat-building,green-wood,2
power-tools,saw-blade,1
mdf,plywood,6
bowl,wood-repair,1
drilling,jig,2
finishing,physical-protection,6
furniture,hinges,1
drilling,tolerance,1
handle,strength,1
panel,tabletop,1
green-wood,strength,1
lumber,storage,2
design,pressure-treated,1
wood-movement,wood-repair,2
dovetail,jig,2
fasteners,technique,1
joinery,reclaimed-wood,1
design,strength,10
end-grain,screws,1
outdoor,wood,2
technique,tools,10
epoxy,filler,1
refinishing,varnish,1
boxes,table-making,1
cutting,sled,1
hardwood,polyurethane,1
box-joint,clamps,1
staining,tabletop,4
solvents,toxicity,2
door,wood-selection,2
hole-saw,power-tools,1
furniture,pressure-treated,1
chisel,hand-tools,3
finishing,tung-oil,8
paint,toy,1
paint,surface-preparation,5
green-wood,hand-tools,3
furniture,reclaimed-wood,1
outdoor,strength,1
lumber,pine,2
power-tools,turning,3
vises,wood-selection,1
lumber,warp,2
box-joint,plywood,1
hollowing,tool-selection,1
boiled-linseed-oil,technique,2
design,gluing,1
finish-selection,ldf,1
sawdust,table-saw,2
technique,wood-selection,3
hinges,refinishing,1
tool-identification,workbench,1
polyurethane,trim,1
miter-saw,sawdust,1
drawer,furniture,1
green-wood,table-making,1
butt-joint,cabinetry,1
drill-bits,holes,1
finishing,nails,1
refinishing,technique,2
lathe,technique,5
band-saw,table-saw,5
router,trim,3
carving,finish-selection,1
paint,water-protection,1
dowel,technique,2
laminating,tabletop,1
board-materials,making-lumber,1
oiling,storage,1
technique,thickness-planer,2
cutting-board,making-lumber,1
green-wood,moisture,3
panel,warp,2
terminology,traditional-techniques,1
jointer,warp,1
box-joint,glue,1
finish,mdf,1
hardwood,water-protection,2
finishing,shellac,1
cabinetry,router,2
joinery,mortise-and-tenon,13
design,finish-selection,1
fence,router,1
nailing,tool-selection,2
jointer,milling,3
pine,tabletop,1
outdoor,staining,2
inlay,technique,2
hand-planing,traditional-techniques,3
finish-selection,moisture,1
glue,water-protection,1
drill-bits,router-bit,1
douglas-fir,wood,1
dowel,glue,3
table-making,traditional-techniques,1
hand-planing,tool-selection,1
dado,drawer-construction,2
band-saw,glue,1
jig,plane,1
timberframe,wood-movement,1
finishing,veneer,1
furniture,wood-drying,1
hand-planing,plane,9
furniture,glue,2
assembly,tung-oil,1
design,safety,2
paint,plywood,2
pressure-treated,water-protection,1
rip-cut,safety,1
chisel,tool-maintenance,2
technique,warp,1
dado,dovetail,1
durability,lumber,1
finishing,wood-identification,1
outdoor,pressure-treated,2
hand-tools,plane,16
hand-saw,wood-drying,1
table-saw,weight-capacity,1
refinishing,sanding,6
technique,tool-maintenance,1
hardwood,safety,2
insects,lumber,2
end-grain,joinery,3
tool-identification,wood-identification,1
joinery,traditional-techniques,3
sled,technique,1
hand-tools,timberframe,1
sharpening,tool-modification,1
plywood,workbench,1
round,roundover,1
dowel,hinges,1
finish,finishing,3
durability,physical-protection,1
electrical-requirements,power-tools,1
sharpening,technique,6
hand-tools,joinery,10
polyurethane,refinishing,3
polyurethane,water-protection,3
draw-knife,plane,1
end-grain,tabletop,1
hand-saw,inlay,1
refinishing,shellac,1
technique,tool-identification,1
outdoor,wood-repair,1
strength,wood-selection,4
finishing,glue,6
sharpening,softwood,1
sharpening,tool-repair,1
staining,wood-repair,8
finishing,softwood,1
electrical-requirements,table-saw,2
panel,table-making,1
oiling,water-protection,1
design,screws,3
plane,tool-repair,4
safety,zero-clearance-insert,2
cutting-board,wood-repair,1
hand-saw,milling,2
refinishing,safety,1
drill-bits,tool-maintenance,2
toxicity,turning,1
finishing,safety,4
drilling,tool-identification,2
storage,toxicity,1
sawdust,wood-selection,1
circular-saw,sabre-saw,1
dado,router-bit,1
hardwood,laminating,2
shop,table-saw,1
nailing,strength,1
lathe-chuck,tools,1
clean-up,polyurethane,1
finishing,tool-selection,3
lumber,wood-drying,1
finishing,oiling,10
wood,wood-drying,3
glue,lumber,2
end-grain,sap,1
table-saw,tools,1
jigsaw,scroll-saw,1
finish-selection,technique,3
cabinetry,gluing,1
surface-preparation,tack-cloth,1
plywood,veneer,4
safety,saw-blade,1
hand-planing,surface-preparation,1
