Tag1,Tag2,Num_Occurrence
classe-gramatical,semântica,1
localização,ortografia,1
concordância,gramática,4
concordância,número-gramatical,3
sintaxe,verbos,7
gramática,português-europeu,5
advérbios,locuções-adverbias,1
castelhano,diferenças,1
acentos-ou-sotaques,expressões-idiomáticas,1
advérbios,gênero,1
gramática,pontuação,3
etimologia,feminino-masculino,1
gramática,superlativos,1
classificação-de-palavras,gramática,1
transitividade-verbal,verbos-transitivos,1
tradução-inglês,uso-de-palavras,3
acordo-ortográfico,estrangeirismos,1
verbos,voz-passiva,1
diferenças-transatlânticas,mudanças-históricas,2
português-brasileiro,termos-em-inglês,1
significado,sinais-gráficos,2
tradução,vocabulário,1
expressões,gíria,2
ortografia,pronúncia,8
termos,uso-de-palavras,2
conjugações,sintaxe,1
português-europeu,sinônimos,2
acentuação,origem-histórica,1
determinantes-possessivos,gramática,1
expressões,ortografia,6
diferenças,uso-de-palavras,19
conjugação-pronominal,gramática,1
ortografia,regência,1
modo-subjuntivo,português-brasileiro,2
redundâncias,uso-de-palavras,1
significado,termos,1
expressões,locuções-adverbias,1
gramática,pronúncia,2
gíria,tradução,1
advérbios,origem-histórica,2
fonologia,homofonia,1
gramática,voz-passiva,1
português-europeu,tradução,4
expressões,termos,1
formalismo,vós,1
castelhano,palavra-para-ideia,1
frases,semântica,1
classificação-de-palavras,palavra-para-ideia,1
mudanças-históricas,sintaxe,1
fonemas,vocabulário,1
escrita,tradução,1
forma-verbal,verbo-frasal,1
dialetos,etimologia,2
interjeições,sinônimos,1
história,linguística,1
sufixos,tradução-inglês,1
estrangeirismos,ortografia,5
ditados,significado,6
neologismos,palavra-para-ideia,3
concordância,interjeições,1
gramática,vocabulário,2
advérbios,sinônimos,1
expressões-idiomáticas,gramática,2
português-europeu,significado,17
mudanças-históricas,uso-de-palavras,1
concordância,estrangeirismos,1
ditados,literatura,2
música,significado,1
perguntas,verbos,1
coloquialismos,português-brasileiro,2
conjugações,pronomes,2
diferenças,português-brasileiro,7
abreviações,português-brasileiro,2
cortesia,cultura,2
sintaxe,uso-de-palavras,3
gramática,ortografia,10
expressões-idiomáticas,português-brasileiro,6
gramática,pronomes-reflexivos,1
modo-subjuntivo,sintaxe,1
ordem-de-expressões,tempo-verbal,1
ambiguidades,substantivos,1
diferenças-transatlânticas,fonologia,3
gerúndios,sintaxe,1
português-europeu,tempo-verbal,2
formalismo,pronomes,2
locuções-adverbias,tempo-verbal,1
português-europeu,termos-em-inglês,2
conjugações,verbos,11
fonemas,sintaxe,1
uso-de-palavras,vocabulário,3
expressões-idiomáticas,uso-mais-comum,1
caso-gramatical,pronomes,2
português-europeu,termos,2
etimologia,semântica,1
prefixos,verbos,1
fonologia,ortografia,3
norma-culta,regência-verbal,1
interjeições,ortografia,1
dialetos-insulares,regionalismo,1
etimologia,ortografia,9
etimologia,português-europeu,7
